"Song Title","Artist","Genre","Profanity Lines","Sentiment Annotation"
"walkoflife","direstraits","pop","yeah he do the walk of life 
here comes johnny and HELL tell you the story 
hand me down my walkin shoes ",""
"holdmecloser","eltonjohn","pop","when chances breathe between the silence 
when SEX and love no longer gel 
oh ",""
"aboutdamntime","lizzo","pop","anyway 
its bad BITCH oclock yeah its thickthirty 
ive been through a lot but im still flirty okay ",""
"aboutdamntime","lizzo","pop","oh im not the girl i was or used to be uh 
BITCH i might be better 
turn up the music turn down the lights ",""
"aboutdamntime","lizzo","pop","okay okay alright 
its about DAMN time time 
turn up the music lets celebrate alright ",""
"aboutdamntime","lizzo","pop","okay okay alright 
its about DAMN time 
in a minute ima need a sentimental ",""
"aboutdamntime","lizzo","pop","tryna bring out the fabulous 
cause i give a FUCK way too much 
ima need like two shots in my cup ",""
"aboutdamntime","lizzo","pop","oh im not the girl i was or used to be uh 
BITCH i might be better 
turn up the music turn down the lights ",""
"aboutdamntime","lizzo","pop","okay okay alright 
its about DAMN time time 
turn up the music lets celebrate alright ",""
"aboutdamntime","lizzo","pop","okay okay alright 
its about DAMN time 
bitch ",""
"aboutdamntime","lizzo","pop","its about damn time 
BITCH 
cause uh you know what time it is uh ",""
"aboutdamntime","lizzo","pop","okay okay alright alright 
its about DAMN time 
im comin out tonight lets go im comin out tonight comin out tonight ",""
"aboutdamntime","lizzo","pop","okay okay alright 
its about DAMN time oh 
bitch ",""
"aboutdamntime","lizzo","pop","its about damn time oh 
BITCH 
yeah yeah ",""
"aboutdamntime","lizzo","pop","yeah yeah 
its about DAMN time
",""
"greedy","tatemcrae","pop","baby please believe me 
ill put you through HELL 
just to know me yeahyeah ",""
"greedy","tatemcrae","pop","baby dont get greedy 
that SHIT wont end well 
no it wont end well ",""
"greedy","tatemcrae","pop","baby please believe me 
ill put you through HELL 
just to know me yeahyeah ",""
"greedy","tatemcrae","pop","baby dont get greedy 
that SHIT wont end well 
no it wont end well ",""
"greedy","tatemcrae","pop","baby please believe me 
ill put you through HELL 
just to know me yeahyeah ",""
"greedy","tatemcrae","pop","baby dont get greedy 
that SHIT wont end well 
no it wont end well ",""
"dancethenight","dualipa","pop","cause every romance shakes and it bends 
dont give a DAMN 
when the nights here i dont do tears ",""
"dancethenight","dualipa","pop","cause every romance shakes and it bends 
dont give a DAMN 
when the nights here i dont do tears ",""
"heartofglass","blondie","pop","once i had a love and it was a gas 
 album version  soon turned out to be a pain in the ASS 
 radio version  soon turned out i had a heart of glass  ",""
"singlesoon","selenagomez","pop","ill be single soon 
i know HELL be a mess 
when i break the news ",""
"singlesoon","selenagomez","pop","ill be single soon 
i know HELL be a mess 
when i break the news ",""
"singlesoon","selenagomez","pop","ill be single soon 
i know HELL be a mess 
when i break the news ",""
"yesand","arianagrande","pop","yes and 
say that SHIT with your chest and 
be your own fuckin best friend ",""
"yesand","arianagrande","pop","say that shit with your chest and 
be your own FUCKIN best friend 
say that shit with your chest ",""
"yesand","arianagrande","pop","be your own fuckin best friend 
say that SHIT with your chest 
keep moving like whats next ",""
"yesand","arianagrande","pop","yes and 
say that SHIT with your chest and 
be your own fuckin best friend ",""
"yesand","arianagrande","pop","say that shit with your chest and 
be your own FUCKIN best friend 
say that shit with your chest ",""
"yesand","arianagrande","pop","be your own fuckin best friend 
say that SHIT with your chest 
keep moving like whats next ",""
"yesand","arianagrande","pop","yes and yes and  
say that SHIT with your chest and say that SHIT with your chest 
be your own fuckin best friend be your own be your own ",""
"yesand","arianagrande","pop","say that shit with your chest and say that shit with your chest 
be your own FUCKIN best friend be your own be your own 
say that shit with your chest say that shit ",""
"yesand","arianagrande","pop","be your own fuckin best friend be your own be your own 
say that SHIT with your chest say that SHIT 
keep moving like whats next with your chest now baby ",""
"yesand","arianagrande","pop","yes and hoo 
say that SHIT with your chest and hoo 
be your own fuckin best friend be your own ",""
"yesand","arianagrande","pop","say that shit with your chest and hoo 
be your own FUCKIN best friend be your own 
say that shit with your chest ",""
"yesand","arianagrande","pop","be your own fuckin best friend be your own 
say that SHIT with your chest 
keep moving like whats next ",""
"feather","sabrinacarpenter","pop","your signals are mixed 
you act like a BITCH 
you fit every stereotype send a pic ",""
"feather","sabrinacarpenter","pop","your signals are mixed 
you act like a BITCH a BITCH 
you fit every stereotype send a pic ",""
"vampire","oliviarodrigo","pop","bloodsucker famefucker 
bleeding me dry like a GODDAMN vampire 
every girl i ever talked to told me you were bad bad news ",""
"vampire","oliviarodrigo","pop","how do you lie without flinching how do you lie how do you lie how do you lie 
oh what a mesmerizing paralyzing FUCKED up little thrill 
cant figure out just how you do it and god knows i never will ",""
"vampire","oliviarodrigo","pop","bloodsucker famefucker 
bleeding me dry like a GODDAMN vampire 
you said it was true love ",""
"vampire","oliviarodrigo","pop","bloodsucker famefucker 
bleeding me dry like a GODDAMN vampire
",""
"uptownfunk","markronson","pop","gotta kiss myself im so pretty 
im too hot hot DAMN 
call the police and the fireman ",""
"uptownfunk","markronson","pop","call the police and the fireman 
im too hot hot DAMN 
make a dragon wanna retire man ",""
"uptownfunk","markronson","pop","make a dragon wanna retire man 
im too hot hot DAMN 
say my name you know who i am ",""
"uptownfunk","markronson","pop","say my name you know who i am 
im too hot hot DAMN 
and my band bout that money ",""
"uptownfunk","markronson","pop","smoother than a fresh jar of skippy 
im too hot hot DAMN 
call the police and the fireman ",""
"uptownfunk","markronson","pop","call the police and the fireman 
im too hot hot DAMN 
make a dragon wanna retire man ",""
"uptownfunk","markronson","pop","make a dragon wanna retire man 
im too hot hot DAMN hot DAMN 
bitch say my name you know who i am ",""
"uptownfunk","markronson","pop","im too hot hot damn hot damn 
BITCH say my name you know who i am 
im too hot hot damn ",""
"uptownfunk","markronson","pop","bitch say my name you know who i am 
im too hot hot DAMN 
and my band bout that money ",""
"daylight","davidkushner","pop","tryna wash away all the blood ive spilt 
this LUST is a burden that we both share 
two sinners cant atone from a lone prayer ",""
"stay","kidlaroi","pop","i feel like you cant feel the way i feel 
oh ill be FUCKED up if you cant be right here 
oh oohwhoa oh oohwhoa oohwhoa ",""
"stay","kidlaroi","pop","oh oohwhoa oh oohwhoa oohwhoa 
oh ill be FUCKED up if you cant be right here 
i do the same thing i told you that i never would ",""
"stay","kidlaroi","pop","its been difficult for me to trust ooh 
and im afraid that ima FUCK it up 
aint no way that i can leave you stranded ",""
"stay","kidlaroi","pop","oh oohwhoa oh oohwhoa oohwhoa 
ill be FUCKED up if you cant be right here 
i do the same thing i told you that i never would ",""
"pleasepleaseplease","sabrinacarpenter","pop","heartbreak is one thing my egos another 
i beg you dont embarrass me MOTHERFUCKER oh 
please please please ah ",""
"pleasepleaseplease","sabrinacarpenter","pop","heartbreak is one thing heartbreak is one thing my egos another egos another 
i beg you dont embarrass me MOTHERFUCKER oh 
please please please ah ",""
"illusion","dualipa","pop","dance all night dance dance 
was a time when that SHIT might have worked 
was a time when i just threw a match and let it burn ",""
"water","tyla","pop","if i give you my time 
can you SNATCH my soul from me 
i dont wanna wait come take it ",""
"water","tyla","pop","if i give you my time 
can you SNATCH my soul from me 
i dont wanna wait come take it ",""
"rollinginthedeep","adele","pop"," clean version  go head and sell me out and ill lay your ship bare 
 explicit version  go head and sell me out and ill lay your SHIT bare 
see how i leave with every piece of you ",""
"antihero","taylorswift","pop","the family gathers round and reads it and then someone screams out 
shes laughing up at us from HELL 
its me hi ",""
"belongtogether","markambor","pop","but maybe i should get some rest 
cause ive been out here working all DAMN day 
blueberries and butterflies ",""
"murderonthedancefloor","sophieellisbextor","pop","but you better not kill the groove dj 
gonna burn this GODDAMN house right down 
i know i know i know i know i know ",""
"murderonthedancefloor","sophieellisbextor","pop","but you better not steal the moves dj 
gonna burn this GODDAMN house right down 
i know i know i know i know i know ",""
"murderonthedancefloor","sophieellisbextor","pop","but you better not steal the moves dj 
gonna burn this GODDAMN house right down 
dont think youll get away i will prove you wrong ",""
"murderonthedancefloor","sophieellisbextor","pop","but you better not steal the moves dj 
gonna burn this GODDAMN house right down 
its murder on the dancefloor ",""
"murderonthedancefloor","sophieellisbextor","pop","but you better not steal the moves dj 
gonna burn this GODDAMN house right down 
its murder on the dancefloor ",""
"moneyfornothing","direstraits","pop","we got to move these colour tvs 
see the little FAGGOT with the earring and the makeup 
yeah buddy thats his own hair ",""
"moneyfornothing","direstraits","pop","yeah buddy thats his own hair 
that little FAGGOT got his own jet airplane 
that little faggot hes a millionaire ",""
"moneyfornothing","direstraits","pop","that little faggot got his own jet airplane 
that little FAGGOT hes a millionaire 
we got to install microwave ovens ",""
"chemical","postmalone","pop","last time was the last time too 
its FUCKED up i know but im still 
outside of the party smoking in the car with you ",""
"chemical","postmalone","pop","every time im ready to make a change 
you turn around and FUCK out all my brains 
i aint tryna fight fate its too late to save face ",""
"chemical","postmalone","pop","last time was the last time too 
its FUCKED up i know but im still 
standing outside of the party smoking in the car with you ",""
"espresso","sabrinacarpenter","pop","to desperation 
my give a FUCKS are on vacation 
and i got this one boy ",""
"espresso","sabrinacarpenter","pop","thats that me espresso 
holy SHIT 
is it that sweet i guess so ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
i love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
you love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
give me all that SHIT 
cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
i love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
you love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
give me all that SHIT 
cant get enough of you ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
i love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
you love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
give me all that SHIT 
cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
i love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
you love that SHIT 
you know i cant get enough ",""
"cantgetenough","jenniferlopez","pop","you know i cant get enough 
give me all that SHIT 
cant get enough of you ",""
"richbabydaddy","drake","hiphop","is it 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ho ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","hands on your knees ho hands on your knees ow 
shake that ASS for drake yup now shake that ASS for me 
bend that ass over baow let that coochie breathe yeah ",""
"richbabydaddy","drake","hiphop","shake that ass for drake yup now shake that ass for me 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","hands on your knees hands on your knees 
shake that ASS for drake yeah now shake that ASS for me 
ayy i still got some love deep inside of me ",""
"richbabydaddy","drake","hiphop","im with red like im at a cincinnati game 
hood BITCH tat her gang fore she tat her name 
real bitch held me down fore i had a name ",""
"richbabydaddy","drake","hiphop","hood bitch tat her gang fore she tat her name 
real BITCH held me down fore i had a name 
heard theres money on my head what is that to me ",""
"richbabydaddy","drake","hiphop","the bend it over only time she turn her back on me for real 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ho ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","hands on your knees ho hands on your knees ow 
shake that ASS for drake yup now shake that ASS for me 
bend that ass over baow let that coochie breathe yeah ",""
"richbabydaddy","drake","hiphop","shake that ass for drake yup now shake that ass for me 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","hands on your knees hands on your knees 
shake that ASS for drake yeah now shake that ASS for me 
your man so good and you deserve that in your suffering ",""
"richbabydaddy","drake","hiphop","your man so good and you deserve that in your suffering 
i need a DICK and conversation can you cover me 
i had a feeling this is more than what we both say ",""
"richbabydaddy","drake","hiphop","feels good but it cant be love 
aint a DAMN thing that i do 
aint a damn thing oh ",""
"richbabydaddy","drake","hiphop","aint a damn thing that i do 
aint a DAMN thing oh 
bend that ass over ooh let that coochie breathe ooh ",""
"richbabydaddy","drake","hiphop","aint a damn thing oh 
bend that ASS over ooh let that coochie breathe ooh 
shake that ass bitch ooh hands on your knees ooh ",""
"richbabydaddy","drake","hiphop","bend that ass over ooh let that coochie breathe ooh 
shake that ASS BITCH ooh hands on your knees ooh 
hands on your knees all been there hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over ooh let that coochie breathe ooh 
shake that ASS BITCH ooh hands on your knees ooh 
hands on your knees all been there hands on your knees ",""
"richbabydaddy","drake","hiphop","hands on your knees all been there hands on your knees 
shake that ASS for drake uh now shake that ASS for me 
bend that ass over yeah let that coochie breathe yeah ",""
"richbabydaddy","drake","hiphop","shake that ass for drake uh now shake that ass for me 
bend that ASS over yeah let that coochie breathe yeah 
shake that ass bitch yeah hands on your knees hands on your ",""
"richbabydaddy","drake","hiphop","bend that ass over yeah let that coochie breathe yeah 
shake that ASS BITCH yeah hands on your knees hands on your 
hands on your knees hands on your hands on your knees yeah ",""
"richbabydaddy","drake","hiphop","bend that ass over yeah let that coochie breathe yeah 
shake that ASS BITCH yeah hands on your knees hands on your 
hands on your knees hands on your hands on your knees yeah ",""
"richbabydaddy","drake","hiphop","hands on your knees hands on your hands on your knees yeah 
shake that ASS for drake now shake that ASS for me shake shake shake 
you like my voice i turn you on ",""
"richbabydaddy","drake","hiphop","foreign trucks i pull up 
thirty inches to my BUTT 
nails done im fine as fuck ",""
"richbabydaddy","drake","hiphop","thirty inches to my butt 
nails done im fine as FUCK 
niggas tryna see whats up ",""
"richbabydaddy","drake","hiphop","nails done im fine as fuck 
NIGGAS tryna see whats up 
im lucky ",""
"richbabydaddy","drake","hiphop","im lucky 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ho ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees ho 
hands on your knees ho hands on your knees ow ",""
"richbabydaddy","drake","hiphop","hands on your knees ho hands on your knees ow 
shake that ASS for drake yup now shake that ASS for me 
bend that ass over baow let that coochie breathe yeah ",""
"richbabydaddy","drake","hiphop","shake that ass for drake yup now shake that ass for me 
bend that ASS over baow let that coochie breathe yeah 
shake that ass bitch hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","bend that ass over baow let that coochie breathe yeah 
shake that ASS BITCH hands on your knees 
hands on your knees hands on your knees ",""
"richbabydaddy","drake","hiphop","hands on your knees hands on your knees 
shake that ASS for drake yeah now shake that ASS for me 
you know the root of it ",""
"richbabydaddy","drake","hiphop","i see the future and i can see you in it 
girl im not stupid so dont play no stupid SHIT 
i swear poppin my shit come with consequences ",""
"richbabydaddy","drake","hiphop","girl im not stupid so dont play no stupid shit 
i swear poppin my SHIT come with consequences 
post nut clarity i came to my senses ",""
"richbabydaddy","drake","hiphop","and you know im 
we was FUCKIN night after night ill change your life 
you aint even know how to suck it right i taught you right ",""
"houdini","eminem","hiphop","uh i was listening to the album 
good FUCKING luck youre on your own 
guess whos back back again ",""
"houdini","eminem","hiphop","turned me into smiley face emoji 
my SHIT may not be age appropriâ 
ate but i will hit an eight year old in the face with a participation trophy ",""
"houdini","eminem","hiphop","mind bogglin how my profit has skyrocketed look what i pocketed 
yeah the SHIT is just like yall have been light joggin and ive been running at full speed 
and thats why im ahead like my noggin and im the fight yall get in ",""
"houdini","eminem","hiphop","when you debate who the best but ops im whitechalkin when 
i step up to that mic COCK it then 
oh my god its him not again ",""
"houdini","eminem","hiphop","sometimes i wonder what the old med say 
if what if he could see the way SHIT is today 
look at this shit man hed probably say that everything is gay ",""
"houdini","eminem","hiphop","if what if he could see the way shit is today 
look at this SHIT man hed probably say that everything is gay 
like happy whats my name whats my name ",""
"houdini","eminem","hiphop","so how many little kids still wanna act like me 
im a bigger PRICK than cacti be 
and thats why these words sting just like you were being attacked by bees ",""
"houdini","eminem","hiphop","identifies as black but acts chinese 
like a MOTHERFUCKIN hacky sack i treat the whole world cause i got it at my feet 
how can i explain to you ",""
"houdini","eminem","hiphop","and say a few things or two to anger you 
but FUCK that if i think that SHIT ima say that SHIT 
cancel me what okay thats it go ahead paul quit ",""
"houdini","eminem","hiphop","and say a few things or two to anger you 
but FUCK that if i think that SHIT ima say that SHIT 
cancel me what okay thats it go ahead paul quit ",""
"houdini","eminem","hiphop","cancel me what okay thats it go ahead paul quit 
snakeass PRICK you male crossdresser fakeass BITCH 
and ill probably get shit for that ",""
"houdini","eminem","hiphop","cancel me what okay thats it go ahead paul quit 
snakeass PRICK you male crossdresser fakeass BITCH 
and ill probably get shit for that ",""
"houdini","eminem","hiphop","snakeass prick you male crossdresser fakeass bitch 
and ill probably get SHIT for that 
watch but you can all suck my dick in fact ",""
"houdini","eminem","hiphop","and ill probably get shit for that 
watch but you can all suck my DICK in fact 
fuck them fuck dre fuck jimmy fuck me fuck you fuck my own kids theyre brats fuck em ",""
"houdini","eminem","hiphop","watch but you can all suck my dick in fact 
FUCK them FUCK dre FUCK jimmy FUCK me FUCK you FUCK my own kids theyre brats FUCK em 
they can screwoff them and you all ",""
"houdini","eminem","hiphop","they can screwoff them and you all 
you too paul got two BALLS big as rupauls what you thought you saw aint what you saw 
cause youre never gon see me ",""
"bigenergy","missmulatto","hiphop","when you gonna stop playin 
bad BITCH i could be your fantasy 
i can tell you got big dick energy ",""
"bigenergy","missmulatto","hiphop","bad bitch i could be your fantasy 
i can tell you got big DICK energy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","i can tell you got big dick energy 
it aint too many NIGGAS that can handle me 
but i might let you try it off the hennessy ",""
"bigenergy","missmulatto","hiphop","but i might let you try it off the hennessy 
make em sang to this PUSSY like a melody 
and if your bitch aint right i got the remedy ",""
"bigenergy","missmulatto","hiphop","make em sang to this pussy like a melody 
and if your BITCH aint right i got the remedy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","and if your bitch aint right i got the remedy 
it aint too many NIGGAS that can handle me 
bad bitch i could be your fantasy ",""
"bigenergy","missmulatto","hiphop","it aint too many niggas that can handle me 
bad BITCH i could be your fantasy 
tell me how you want it ",""
"bigenergy","missmulatto","hiphop","feel good dont it 
hood BITCH 
fuck you in a bonnet ",""
"bigenergy","missmulatto","hiphop","hood bitch 
FUCK you in a bonnet 
imma bust it on the pole like onyx ",""
"bigenergy","missmulatto","hiphop","im just being honest 
PUSSY juicy 
minute maid ",""
"bigenergy","missmulatto","hiphop","not a side or a main 
im the only BITCH he entertain 
spendin his ",""
"bigenergy","missmulatto","hiphop","on the count of three 
bad BITCHES get money 
broke niggas to the left we dont want it ",""
"bigenergy","missmulatto","hiphop","bad bitches get money 
broke NIGGAS to the left we dont want it 
im the one you bitches hate ",""
"bigenergy","missmulatto","hiphop","broke niggas to the left we dont want it 
im the one you BITCHES hate 
but they cant get past ",""
"bigenergy","missmulatto","hiphop","pretty face no waist 
and a big ol ASS ha 
bad bitch i could be your fantasy ",""
"bigenergy","missmulatto","hiphop","and a big ol ass ha 
bad BITCH i could be your fantasy 
i can tell you got big dick energy ",""
"bigenergy","missmulatto","hiphop","bad bitch i could be your fantasy 
i can tell you got big DICK energy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","i can tell you got big dick energy 
it aint too many NIGGAS that can handle me 
but i might let you try it off the hennessy ",""
"bigenergy","missmulatto","hiphop","but i might let you try it off the hennessy 
make em sang to this PUSSY like a melody 
and if your bitch aint right i got the remedy ",""
"bigenergy","missmulatto","hiphop","make em sang to this pussy like a melody 
and if your BITCH aint right i got the remedy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","and if your bitch aint right i got the remedy 
it aint too many NIGGAS that can handle me 
bad bitch i could be your fantasy ",""
"bigenergy","missmulatto","hiphop","it aint too many niggas that can handle me 
bad BITCH i could be your fantasy 
got that real big energy ",""
"bigenergy","missmulatto","hiphop","do it slow motion 
real BITCH 
them other hoes phoney ",""
"bigenergy","missmulatto","hiphop","cant skip foreplay 
kill the PUSSY cold case 
im a boss bitch ",""
"bigenergy","missmulatto","hiphop","kill the pussy cold case 
im a boss BITCH 
but tonight we do it your way ",""
"bigenergy","missmulatto","hiphop","on the count of three 
bad BITCHES get money 
broke niggas to the left we dont want it ",""
"bigenergy","missmulatto","hiphop","bad bitches get money 
broke NIGGAS to the left we dont want it 
if you ever see me broke ",""
"bigenergy","missmulatto","hiphop","with a big ol bag ha 
bad BITCH i could be your fantasy 
i can tell you got big dick energy ",""
"bigenergy","missmulatto","hiphop","bad bitch i could be your fantasy 
i can tell you got big DICK energy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","i can tell you got big dick energy 
it aint too many NIGGAS that can handle me 
but i might let you try it off the hennessy ",""
"bigenergy","missmulatto","hiphop","but i might let you try it off the hennessy 
make em sang to this PUSSY like a melody 
and if your bitch aint right i got the remedy ",""
"bigenergy","missmulatto","hiphop","make em sang to this pussy like a melody 
and if your BITCH aint right i got the remedy 
it aint too many niggas that can handle me ",""
"bigenergy","missmulatto","hiphop","and if your bitch aint right i got the remedy 
it aint too many NIGGAS that can handle me 
bad bitch i could be your fantasy ",""
"bigenergy","missmulatto","hiphop","it aint too many niggas that can handle me 
bad BITCH i could be your fantasy 
got that real big energy ",""
"rockstar","postmalone","hiphop","tank god 
ayy ive been FUCKIN hoes and poppin pillies 
man i feel just like a rockstar star ",""
"rockstar","postmalone","hiphop","and they always be smokin like a rasta 
FUCKIN with me call up on a uzi 
and show up man them the shottas ",""
"rockstar","postmalone","hiphop","ayy act a fool on stage 
prolly leave my FUCKIN show in a cop car 
ayy shit was legendary ",""
"rockstar","postmalone","hiphop","prolly leave my fuckin show in a cop car 
ayy SHIT was legendary 
threw a tv out the window of the montage ",""
"rockstar","postmalone","hiphop","threw a tv out the window of the montage 
cocaine on the table liquor pourin dont give a DAMN 
dude your girlfriend is a groupie she just tryna get in ",""
"rockstar","postmalone","hiphop","tryna grab up from my pants 
hundred BITCHES in my trailer say they aint got a man 
and they all brought a friend ",""
"rockstar","postmalone","hiphop","yeah ayy 
ayy ayy ive been FUCKIN hoes and poppin pillies 
man i feel just like a rockstar star ",""
"rockstar","postmalone","hiphop","and they always be smokin like a rasta 
FUCKIN with me call up on a uzi 
and show up man them the shottas ",""
"rockstar","postmalone","hiphop"," 21 savage 
ive been in the hills FUCKIN superstars 
feelin like a popstar 21 21 21 ",""
"rockstar","postmalone","hiphop","feelin like a popstar 21 21 21 
drankin henny bad BITCHES jumpin in the pool 
and they aint got on no bra no bra ",""
"rockstar","postmalone","hiphop","green hundreds in my safe i got old racks old racks 
la BITCHES always askin where the coke at 
livin like a rockstar smash out on a cop car ",""
"rockstar","postmalone","hiphop"," post malone 
ayy ive been FUCKIN hoes and poppin pillies 
man i feel just like a rockstar star ",""
"rockstar","postmalone","hiphop","and they always be smokin like a rasta 
FUCKIN with me call up on a uzi 
and show up man them the shottas ",""
"band4band","centralcee","hiphop","we can go band for band 
FUCK that we can go m for m 
quarter mil for the maybach truck ",""
"band4band","centralcee","hiphop","i got jewels in the safe that i dont even wear 
uh broll do it for some shoes and some clothes youll see what HELL do for a necklace 
rari truck look like a spider its crawlin a dollar on just accessories damn ",""
"band4band","centralcee","hiphop","uh broll do it for some shoes and some clothes youll see what hell do for a necklace 
rari truck look like a spider its crawlin a dollar on just accessories DAMN 
she made me wanna go harder i like her whole aura i think im obsessed with her ",""
"band4band","centralcee","hiphop","they hit him up on his birthday did him the worst way he had a death wish 
i get right under they skin i dont even try i guess i cant help that SHIT 
ima have love for bro for life if we talk or not i step with him ",""
"band4band","centralcee","hiphop","we can go band for band 
FUCK that we can go m for m 
mama got a body like kim and em ",""
"band4band","centralcee","hiphop","we can go watch for watch from chain to chain the rings im him 
i done got rich but im still with the SHIT land in london and go to the ends 
we can go band for band ",""
"band4band","centralcee","hiphop","we can go band for band 
FUCK that we can go m for m 
quarter mil for the maybach truck ",""
"circles","postmalone","hiphop","you thought that it was special special 
but it was just the SEX though the SEX though 
and i still hear the echoes the echoes ",""
"empirestateofmind","jayz","hiphop","sitting courtside knicks and nets give me high fives 
NIGGA i be spiked out i could trip a referee 
tell by my attitude that im most definitely from ",""
"empirestateofmind","jayz","hiphop","lets hear it for new york you welcome og uh 
new york yeah new york uh i made you hot NIGGA 
catch me at the x with og at a yankee game ",""
"empirestateofmind","jayz","hiphop","catch me at the x with og at a yankee game 
SHIT i made the yankee hat more famous than a yankee can 
you should know i bleed blue but i aint a crip though ",""
"empirestateofmind","jayz","hiphop","you should know i bleed blue but i aint a crip though 
but i got a gang of NIGGAS walking with my clique though 
welcome to the melting pot corners where were selling rock ",""
"empirestateofmind","jayz","hiphop","welcome to the melting pot corners where were selling rock 
africa bambaataa SHIT home of the hiphop 
yellow cab gypsy cab dollar cab holler back ",""
"letsgetitstarted","blackeyedpeas","hiphop","cause when we be out girlies pull they weave out 
you wouldnt believe how we wow SHIT out 
burn it til its burned out turn it til its turned out ",""
"firstclass","jackharlow","hiphop","throw up the l 
SEX in the am 
uhhuh ",""
"firstclass","jackharlow","hiphop","throw up the l 
SEX in the am 
uhhuh ",""
"firstclass","jackharlow","hiphop","throw up the l 
SEX in the am 
uhhuh ",""
"firstclass","jackharlow","hiphop","yes i am 
they say you a superstar now DAMN i guess i am 
you might be the man well thats unless i am ",""
"firstclass","jackharlow","hiphop","throw up the l 
SEX in the am 
uhhuh ",""
"firstclass","jackharlow","hiphop","throw up the l 
SEX in the am 
uhhuh ",""
"creepin","metroboomin","hiphop","oohoohooh ooh oohooh just cant believe this man 
metro boomin want some more NIGGA 
somebody said they saw you ",""
"creepin","metroboomin","hiphop","got you riding round in all type of benzes and rovers 
girl you used to ride in the rinky DINK 
im the one put you in eliantte on god ",""
"creepin","metroboomin","hiphop","you was rockin coach bags got you chanene 
side BITCH in fresco i call her my baby 21 
i got a girl but i still feel alone on god ",""
"californialove","2pac","hiphop","the track hits your eardrum like a slug to your chest 
pack a vest for your jimmy in the city of SEX 
we in that sunshine state where the bombass hemp be ",""
"onerightnow","postmalone","hiphop","that i broke my hand on the same wall 
that you told me that he FUCKED you on oh 
you think its so easy fuckin with my feelings ",""
